+1.979353, +1.739870, +1.042634, +0.289907, +0.007790, +0.000000
+1.979078, +1.737556, +1.038326, +0.286889, +0.007041, +0.000000
+1.978802, +1.735268, +1.034020, +0.283975, +0.006421, +0.000000
+1.978527, +1.733012, +1.029744, +0.280964, +0.005704, +0.000000
+1.978252, +1.730783, +1.025584, +0.278139, +0.005086, +0.000000
+1.977977, +1.728581, +1.021499, +0.275308, +0.004413, +0.000000
+1.977701, +1.726413, +1.017460, +0.272557, +0.003809, +0.000000
+1.977426, +1.724268, +1.013436, +0.269744, +0.003150, +0.000000
+1.977151, +1.722141, +1.009446, +0.267042, +0.002586, +0.000000
+1.976875, +1.720031, +1.005543, +0.264319, +0.001932, +0.000000
+1.976600, +1.717937, +1.001700, +0.261755, +0.001392, +0.000000
+1.976325, +1.715860, +0.997841, +0.259076, +0.000771, +0.000000
+1.976050, +1.713802, +0.993998, +0.256474, +0.000228, +0.000000
+1.975774, +1.711751, +0.990181, +0.253851, -0.000353, +0.000000
+1.975499, +1.709716, +0.986447, +0.251347, -0.000883, +0.000000
+1.975224, +1.707688, +0.982767, +0.248848, -0.001455, +0.000000
+1.974948, +1.705670, +0.979072, +0.246405, -0.001946, +0.000000
+1.974673, +1.703657, +0.975382, +0.243880, -0.002519, +0.000000
+1.974398, +1.701650, +0.971732, +0.241497, -0.002983, +0.000000
+1.974123, +1.699656, +0.968132, +0.239067, -0.003531, +0.000000
+1.973847, +1.697674, +0.964574, +0.236752, -0.003995, +0.000000
+1.973572, +1.695709, +0.960999, +0.234355, -0.004507, +0.000000
+1.973297, +1.693765, +0.957448, +0.232014, -0.004965, +0.000000
+1.973021, +1.691836, +0.953951, +0.229677, -0.005459, +0.000000
+1.972746, +1.689929, +0.950523, +0.227447, -0.005893, +0.000000
+1.972471, +1.688035, +0.947129, +0.225186, -0.006380, +0.000000
+1.972195, +1.686156, +0.943734, +0.222983, -0.006791, +0.000000
+1.971920, +1.684295, +0.940351, +0.220715, -0.007262, +0.000000
+1.971645, +1.682447, +0.937014, +0.218552, -0.007660, +0.000000
+1.971370, +1.680613, +0.933724, +0.216369, -0.008112, +0.000000
+1.971094, +1.678794, +0.930458, +0.214262, -0.008496, +0.000000
+1.970819, +1.676991, +0.927190, +0.212084, -0.008934, +0.000000
+1.970544, +1.675199, +0.923938, +0.209983, -0.009300, +0.000000
+1.970268, +1.673413, +0.920728, +0.207862, -0.009721, +0.000000
+1.969993, +1.671634, +0.917572, +0.205854, -0.010078, +0.000000
+1.969718, +1.669857, +0.914416, +0.203801, -0.010476, +0.000000
+1.969443, +1.668088, +0.911251, +0.201781, -0.010825, +0.000000
+1.969167, +1.666322, +0.908089, +0.199728, -0.011206, +0.000000
+1.968892, +1.664562, +0.904962, +0.197755, -0.011536, +0.000000
+1.968617, +1.662811, +0.901880, +0.195775, -0.011911, +0.000000
+1.968341, +1.661072, +0.898805, +0.193854, -0.012220, +0.000000
+1.968066, +1.659344, +0.895725, +0.191864, -0.012583, +0.000000
+1.967791, +1.657623, +0.892668, +0.189957, -0.012879, +0.000000
+1.967515, +1.655913, +0.889660, +0.188037, -0.013225, +0.000000
+1.967240, +1.654212, +0.886691, +0.186207, -0.013512, +0.000000
+1.966965, +1.652523, +0.883720, +0.184322, -0.013840, +0.000000
+1.966690, +1.650845, +0.880744, +0.182473, -0.014116, +0.000000
+1.966414, +1.649175, +0.877785, +0.180594, -0.014430, +0.000000
+1.966139, +1.647518, +0.874876, +0.178805, -0.014693, +0.000000
+1.965864, +1.645870, +0.871996, +0.176996, -0.014993, +0.000000
+1.965588, +1.644231, +0.869116, +0.175230, -0.015243, +0.000000
+1.965313, +1.642596, +0.866233, +0.173421, -0.015530, +0.000000
+1.965038, +1.640963, +0.863373, +0.171680, -0.015767, +0.000000
+1.964763, +1.639332, +0.860548, +0.169936, -0.016043, +0.000000
+1.964487, +1.637703, +0.857737, +0.168256, -0.016265, +0.000000
+1.964212, +1.636076, +0.854912, +0.166519, -0.016529, +0.000000
+1.963937, +1.634451, +0.852082, +0.164826, -0.016741, +0.000000
+1.963661, +1.632829, +0.849271, +0.163115, -0.016989, +0.000000
+1.963386, +1.631211, +0.846498, +0.161481, -0.017192, +0.000000
+1.963111, +1.629598, +0.843742, +0.159827, -0.017427, +0.000000
+1.962836, +1.627987, +0.840978, +0.158211, -0.017615, +0.000000
+1.962560, +1.626382, +0.838218, +0.156553, -0.017843, +0.000000
+1.962285, +1.624778, +0.835482, +0.154973, -0.018016, +0.000000
+1.962010, +1.623178, +0.832774, +0.153373, -0.018232, +0.000000
+1.961734, +1.621587, +0.830083, +0.151832, -0.018398, +0.000000
+1.961459, +1.620001, +0.827377, +0.150238, -0.018597, +0.000000
+1.961184, +1.618422, +0.824679, +0.148684, -0.018756, +0.000000
+1.960908, +1.616849, +0.822012, +0.147130, -0.018942, +0.000000
+1.960633, +1.615283, +0.819380, +0.145642, -0.019088, +0.000000
+1.960358, +1.613721, +0.816757, +0.144128, -0.019267, +0.000000
+1.960083, +1.612163, +0.814127, +0.142647, -0.019399, +0.000000
+1.959807, +1.610605, +0.811498, +0.141134, -0.019567, +0.000000
+1.959532, +1.609047, +0.808897, +0.139690, -0.019692, +0.000000
+1.959257, +1.607493, +0.806317, +0.138235, -0.019846, +0.000000
+1.958981, +1.605941, +0.803734, +0.136814, -0.019961, +0.000000
+1.958706, +1.604390, +0.801143, +0.135353, -0.020107, +0.000000
+1.958431, +1.602839, +0.798559, +0.133945, -0.020207, +0.000000
+1.958156, +1.601291, +0.796008, +0.132525, -0.020347, +0.000000
+1.957880, +1.599744, +0.793479, +0.131178, -0.020436, +0.000000
+1.957605, +1.598198, +0.790942, +0.129786, -0.020563, +0.000000
+1.957330, +1.596654, +0.788406, +0.128433, -0.020649, +0.000000
+1.957054, +1.595110, +0.785875, +0.127060, -0.020760, +0.000000
+1.956779, +1.593572, +0.783374, +0.125741, -0.020840, +0.000000
+1.956504, +1.592040, +0.780890, +0.124412, -0.020941, +0.000000
+1.956228, +1.590513, +0.778405, +0.123112, -0.021009, +0.000000
+1.955953, +1.588990, +0.775923, +0.121782, -0.021104, +0.000000
+1.955678, +1.587474, +0.773463, +0.120505, -0.021161, +0.000000
+1.955403, +1.585961, +0.771028, +0.119222, -0.021247, +0.000000
+1.955127, +1.584452, +0.768609, +0.117987, -0.021297, +0.000000
+1.954852, +1.582946, +0.766190, +0.116723, -0.021373, +0.000000
+1.954577, +1.581441, +0.763765, +0.115489, -0.021412, +0.000000
+1.954301, +1.579939, +0.761360, +0.114237, -0.021485, +0.000000
+1.954026, +1.578439, +0.758972, +0.113049, -0.021511, +0.000000
+1.953751, +1.576943, +0.756595, +0.111828, -0.021576, +0.000000
+1.953476, +1.575447, +0.754222, +0.110653, -0.021598, +0.000000
+1.953200, +1.573952, +0.751844, +0.109446, -0.021646, +0.000000
+1.952925, +1.572459, +0.749490, +0.108286, -0.021670, +0.000000
+1.952650, +1.570964, +0.747152, +0.107134, -0.021704, +0.000000
+1.952374, +1.569472, +0.744821, +0.106004, -0.021719, +0.000000
+1.952099, +1.567980, +0.742491, +0.104857, -0.021753, +0.000000
+1.951824, +1.566489, +0.740154, +0.103738, -0.021751, +0.000000
+1.951549, +1.565003, +0.737842, +0.102602, -0.021785, +0.000000
+1.951273, +1.563519, +0.735549, +0.101530, -0.021773, +0.000000
+1.950998, +1.562041, +0.733263, +0.100424, -0.021797, +0.000000
+1.950723, +1.560565, +0.730984, +0.099357, -0.021785, +0.000000
+1.950447, +1.559091, +0.728708, +0.098270, -0.021794, +0.000000
+1.950172, +1.557620, +0.726454, +0.097226, -0.021780, +0.000000
+1.949897, +1.556152, +0.724218, +0.096181, -0.021782, +0.000000
+1.949621, +1.554687, +0.721985, +0.095161, -0.021758, +0.000000
+1.949346, +1.553223, +0.719751, +0.094116, -0.021759, +0.000000
+1.949071, +1.551762, +0.717524, +0.093109, -0.021725, +0.000000
+1.948796, +1.550305, +0.715316, +0.092088, -0.021719, +0.000000
+1.948520, +1.548848, +0.713125, +0.091117, -0.021681, +0.000000
+1.948245, +1.547392, +0.710937, +0.090123, -0.021667, +0.000000
+1.947970, +1.545937, +0.708752, +0.089160, -0.021625, +0.000000
+1.947694, +1.544480, +0.706572, +0.088182, -0.021604, +0.000000
+1.947419, +1.543025, +0.704408, +0.087245, -0.021557, +0.000000
+1.947144, +1.541568, +0.702254, +0.086299, -0.021530, +0.000000
+1.946869, +1.540113, +0.700101, +0.085380, -0.021477, +0.000000
+1.946593, +1.538659, +0.697950, +0.084439, -0.021446, +0.000000
+1.946318, +1.537207, +0.695807, +0.083533, -0.021385, +0.000000
+1.946043, +1.535758, +0.693684, +0.082616, -0.021352, +0.000000
+1.945767, +1.534311, +0.691575, +0.081747, -0.021285, +0.000000
+1.945492, +1.532866, +0.689471, +0.080851, -0.021246, +0.000000
+1.945217, +1.531422, +0.687372, +0.079990, -0.021177, +0.000000
+1.944942, +1.529981, +0.685278, +0.079109, -0.021129, +0.000000
+1.944666, +1.528543, +0.683205, +0.078269, -0.021060, +0.000000
+1.944391, +1.527106, +0.681140, +0.077421, -0.021004, +0.000000
+1.944116, +1.525673, +0.679080, +0.076591, -0.020931, +0.000000
+1.943840, +1.524243, +0.677025, +0.075748, -0.020874, +0.000000
+1.943565, +1.522814, +0.674979, +0.074937, -0.020793, +0.000000
+1.943290, +1.521388, +0.672953, +0.074120, -0.020735, +0.000000
+1.943014, +1.519962, +0.670938, +0.073342, -0.020648, +0.000000
+1.942739, +1.518537, +0.668924, +0.072540, -0.020585, +0.000000
+1.942464, +1.517112, +0.666911, +0.071765, -0.020497, +0.000000
+1.942189, +1.515689, +0.664909, +0.070979, -0.020430, +0.000000
+1.941913, +1.514267, +0.662919, +0.070228, -0.020338, +0.000000
+1.941638, +1.512847, +0.660940, +0.069463, -0.020268, +0.000000
+1.941363, +1.511428, +0.658963, +0.068727, -0.020171, +0.000000
+1.941087, +1.510011, +0.656991, +0.067968, -0.020099, +0.000000
+1.940812, +1.508597, +0.655036, +0.067249, -0.020001, +0.000000
+1.940537, +1.507185, +0.653092, +0.066522, -0.019922, +0.000000
+1.940262, +1.505775, +0.651160, +0.065822, -0.019826, +0.000000
+1.939986, +1.504365, +0.649229, +0.065109, -0.019741, +0.000000
+1.939711, +1.502960, +0.647302, +0.064412, -0.019641, +0.000000
+1.939436, +1.501557, +0.645391, +0.063711, -0.019558, +0.000000
+1.939160, +1.500158, +0.643490, +0.063042, -0.019450, +0.000000
+1.938885, +1.498763, +0.641604, +0.062356, -0.019369, +0.000000
+1.938610, +1.497369, +0.639719, +0.061703, -0.019257, +0.000000
+1.938334, +1.495980, +0.637843, +0.061024, -0.019174, +0.000000
+1.938059, +1.494593, +0.635982, +0.060387, -0.019062, +0.000000
+1.937784, +1.493207, +0.634132, +0.059736, -0.018972, +0.000000
+1.937509, +1.491823, +0.632291, +0.059114, -0.018863, +0.000000
+1.937233, +1.490440, +0.630449, +0.058473, -0.018769, +0.000000
+1.936958, +1.489060, +0.628614, +0.057853, -0.018659, +0.000000
+1.936683, +1.487681, +0.626789, +0.057228, -0.018563, +0.000000
+1.936407, +1.486306, +0.624980, +0.056630, -0.018451, +0.000000
+1.936132, +1.484932, +0.623178, +0.056024, -0.018355, +0.000000
+1.935857, +1.483559, +0.621378, +0.055436, -0.018240, +0.000000
+1.935582, +1.482190, +0.619587, +0.054835, -0.018144, +0.000000
+1.935306, +1.480821, +0.617808, +0.054267, -0.018026, +0.000000
+1.935031, +1.479454, +0.616040, +0.053686, -0.017931, +0.000000
+1.934756, +1.478090, +0.614279, +0.053132, -0.017812, +0.000000
+1.934480, +1.476730, +0.612519, +0.052555, -0.017715, +0.000000
+1.934205, +1.475372, +0.610768, +0.052005, -0.017596, +0.000000
+1.933930, +1.474018, +0.609032, +0.051446, -0.017497, +0.000000
+1.933655, +1.472667, +0.607309, +0.050918, -0.017378, +0.000000
+1.933379, +1.471319, +0.605591, +0.050373, -0.017279, +0.000000
+1.933104, +1.469973, +0.603880, +0.049851, -0.017159, +0.000000
+1.932829, +1.468629, +0.602173, +0.049315, -0.017058, +0.000000
+1.932553, +1.467288, +0.600482, +0.048806, -0.016941, +0.000000
+1.932278, +1.465948, +0.598798, +0.048291, -0.016837, +0.000000
+1.932003, +1.464611, +0.597119, +0.047789, -0.016721, +0.000000
+1.931727, +1.463276, +0.595444, +0.047278, -0.016617, +0.000000
+1.931452, +1.461945, +0.593776, +0.046785, -0.016498, +0.000000
+1.931177, +1.460616, +0.592124, +0.046286, -0.016399, +0.000000
+1.930902, +1.459287, +0.590479, +0.045818, -0.016276, +0.000000
+1.930626, +1.457961, +0.588841, +0.045327, -0.016179, +0.000000
+1.930351, +1.456636, +0.587206, +0.044863, -0.016057, +0.000000
+1.930076, +1.455314, +0.585576, +0.044380, -0.015957, +0.000000
+1.929800, +1.453994, +0.583959, +0.043927, -0.015839, +0.000000
+1.929525, +1.452676, +0.582351, +0.043463, -0.015737, +0.000000
+1.929250, +1.451361, +0.580747, +0.043015, -0.015621, +0.000000
+1.928975, +1.450050, +0.579147, +0.042553, -0.015519, +0.000000
+1.928699, +1.448742, +0.577558, +0.042113, -0.015403, +0.000000
+1.928424, +1.447435, +0.575982, +0.041669, -0.015301, +0.000000
+1.928149, +1.446132, +0.574417, +0.041247, -0.015187, +0.000000
+1.927873, +1.444831, +0.572853, +0.040810, -0.015085, +0.000000
+1.927598, +1.443534, +0.571293, +0.040385, -0.014971, +0.000000
+1.927323, +1.442239, +0.569743, +0.039955, -0.014872, +0.000000
+1.927047, +1.440946, +0.568202, +0.039548, -0.014756, +0.000000
+1.926772, +1.439658, +0.566674, +0.039126, -0.014662, +0.000000
+1.926497, +1.438371, +0.565145, +0.038727, -0.014543, +0.000000
+1.926222, +1.437089, +0.563623, +0.038304, -0.014451, +0.000000
+1.925946, +1.435808, +0.562112, +0.037915, -0.014336, +0.000000
+1.925671, +1.434529, +0.560610, +0.037513, -0.014240, +0.000000
+1.925396, +1.433252, +0.559119, +0.037131, -0.014131, +0.000000
+1.925120, +1.431977, +0.557624, +0.036735, -0.014033, +0.000000
+1.924845, +1.430706, +0.556136, +0.036349, -0.013926, +0.000000
+1.924570, +1.429436, +0.554657, +0.035961, -0.013830, +0.000000
+1.924295, +1.428171, +0.553189, +0.035590, -0.013723, +0.000000
+1.924019, +1.426908, +0.551729, +0.035211, -0.013630, +0.000000
+1.923744, +1.425648, +0.550271, +0.034844, -0.013522, +0.000000
+1.923469, +1.424392, +0.548821, +0.034465, -0.013433, +0.000000
+1.923193, +1.423137, +0.547380, +0.034110, -0.013325, +0.000000
+1.922918, +1.421886, +0.545950, +0.033744, -0.013238, +0.000000
+1.922643, +1.420638, +0.544525, +0.033398, -0.013132, +0.000000
+1.922368, +1.419392, +0.543100, +0.033030, -0.013044, +0.000000
+1.922092, +1.418151, +0.541683, +0.032681, -0.012943, +0.000000
+1.921817, +1.416912, +0.540275, +0.032325, -0.012854, +0.000000
+1.921542, +1.415677, +0.538879, +0.031988, -0.012756, +0.000000
+1.921266, +1.414445, +0.537489, +0.031642, -0.012669, +0.000000
+1.920991, +1.413216, +0.536099, +0.031305, -0.012570, +0.000000
+1.920716, +1.411989, +0.534718, +0.030957, -0.012488, +0.000000
+1.920440, +1.410764, +0.533345, +0.030634, -0.012388, +0.000000
+1.920165, +1.409542, +0.531981, +0.030295, -0.012309, +0.000000
+1.919890, +1.408323, +0.530620, +0.029976, -0.012211, +0.000000
+1.919615, +1.407106, +0.529258, +0.029635, -0.012131, +0.000000
+1.919339, +1.405893, +0.527907, +0.029314, -0.012039, +0.000000
+1.919064, +1.404682, +0.526564, +0.028989, -0.011958, +0.000000
+1.918789, +1.403475, +0.525231, +0.028677, -0.011869, +0.000000
+1.918513, +1.402269, +0.523901, +0.028355, -0.011790, +0.000000
+1.918238, +1.401066, +0.522571, +0.028042, -0.011700, +0.000000
+1.917963, +1.399866, +0.521250, +0.027721, -0.011627, +0.000000
+1.917688, +1.398668, +0.519938, +0.027422, -0.011536, +0.000000
+1.917412, +1.397473, +0.518632, +0.027106, -0.011465, +0.000000
+1.917137, +1.396281, +0.517328, +0.026807, -0.011377, +0.000000
+1.916862, +1.395093, +0.516026, +0.026489, -0.011306, +0.000000
+1.916586, +1.393907, +0.514735, +0.026191, -0.011223, +0.000000
+1.916311, +1.392724, +0.513452, +0.025889, -0.011150, +0.000000
+1.916036, +1.391544, +0.512177, +0.025598, -0.011071, +0.000000
+1.915760, +1.390366, +0.510902, +0.025296, -0.011000, +0.000000
+1.915485, +1.389191, +0.509629, +0.025002, -0.010921, +0.000000
+1.915210, +1.388018, +0.508366, +0.024702, -0.010855, +0.000000
+1.914935, +1.386847, +0.507108, +0.024421, -0.010775, +0.000000
+1.914659, +1.385680, +0.505856, +0.024123, -0.010713, +0.000000
+1.914384, +1.384515, +0.504605, +0.023841, -0.010634, +0.000000
+1.914109, +1.383352, +0.503357, +0.023542, -0.010572, +0.000000
+1.913833, +1.382192, +0.502120, +0.023264, -0.010498, +0.000000
+1.913558, +1.381034, +0.500889, +0.022978, -0.010435, +0.000000
+1.913283, +1.379879, +0.499663, +0.022702, -0.010364, +0.000000
+1.913008, +1.378725, +0.498437, +0.022416, -0.010303, +0.000000
+1.912732, +1.377574, +0.497212, +0.022138, -0.010233, +0.000000
+1.912457, +1.376426, +0.495998, +0.021854, -0.010176, +0.000000
+1.912182, +1.375279, +0.494789, +0.021587, -0.010104, +0.000000
+1.911906, +1.374137, +0.493584, +0.021302, -0.010051, +0.000000
+1.911631, +1.372996, +0.492381, +0.021034, -0.009982, +0.000000
+1.911356, +1.371858, +0.491181, +0.020751, -0.009928, +0.000000
+1.911081, +1.370723, +0.489993, +0.020487, -0.009863, +0.000000
+1.910805, +1.369590, +0.488809, +0.020215, -0.009809, +0.000000
+1.910530, +1.368459, +0.487627, +0.019951, -0.009747, +0.000000
+1.910255, +1.367331, +0.486445, +0.019675, -0.009695, +0.000000
+1.909979, +1.366205, +0.485269, +0.019410, -0.009633, +0.000000
+1.909704, +1.365082, +0.484100, +0.019139, -0.009584, +0.000000
+1.909429, +1.363962, +0.482937, +0.018881, -0.009523, +0.000000
+1.909153, +1.362844, +0.481777, +0.018611, -0.009476, +0.000000
+1.908878, +1.361729, +0.480617, +0.018351, -0.009416, +0.000000
+1.908603, +1.360616, +0.479466, +0.018081, -0.009372, +0.000000
+1.908328, +1.359504, +0.478319, +0.017831, -0.009311, +0.000000
+1.908052, +1.358396, +0.477177, +0.017564, -0.009270, +0.000000
+1.907777, +1.357288, +0.476036, +0.017312, -0.009212, +0.000000
+1.907502, +1.356183, +0.474893, +0.017043, -0.009168, +0.000000
+1.907226, +1.355082, +0.473761, +0.016789, -0.009117, +0.000000
+1.906951, +1.353981, +0.472632, +0.016532, -0.009070, +0.000000
+1.906676, +1.352884, +0.471508, +0.016277, -0.009022, +0.000000
+1.906401, +1.351789, +0.470388, +0.016020, -0.008979, +0.000000
+1.906125, +1.350695, +0.469265, +0.015768, -0.008927, +0.000000
+1.905850, +1.349605, +0.468154, +0.015507, -0.008892, +0.000000
+1.905575, +1.348515, +0.467044, +0.015268, -0.008836, +0.000000
+1.905299, +1.347429, +0.465938, +0.015004, -0.008803, +0.000000
+1.905024, +1.346345, +0.464835, +0.014761, -0.008753, +0.000000
+1.904749, +1.345263, +0.463730, +0.014502, -0.008714, +0.000000
+1.904474, +1.344184, +0.462636, +0.014253, -0.008672, +0.000000
+1.904198, +1.343106, +0.461545, +0.014006, -0.008631, +0.000000
+1.903923, +1.342032, +0.460457, +0.013759, -0.008589, +0.000000
+1.903648, +1.340959, +0.459373, +0.013508, -0.008553, +0.000000
+1.903372, +1.339888, +0.458287, +0.013266, -0.008506, +0.000000
+1.903097, +1.338819, +0.457210, +0.013012, -0.008477, +0.000000
+1.902822, +1.337751, +0.456135, +0.012777, -0.008429, +0.000000
+1.902546, +1.336686, +0.455061, +0.012523, -0.008399, +0.000000
+1.902271, +1.335622, +0.453990, +0.012283, -0.008357, +0.000000
+1.901996, +1.334560, +0.452921, +0.012033, -0.008323, +0.000000
+1.901721, +1.333501, +0.451857, +0.011794, -0.008283, +0.000000
+1.901445, +1.332442, +0.450799, +0.011549, -0.008253, +0.000000
+1.901170, +1.331385, +0.449740, +0.011315, -0.008209, +0.000000
+1.900895, +1.330331, +0.448684, +0.011063, -0.008184, +0.000000
+1.900619, +1.329276, +0.447630, +0.010833, -0.008140, +0.000000
+1.900344, +1.328225, +0.446578, +0.010584, -0.008113, +0.000000
+1.900069, +1.327176, +0.445534, +0.010352, -0.008076, +0.000000
+1.899794, +1.326127, +0.444486, +0.010110, -0.008043, +0.000000
+1.899518, +1.325082, +0.443444, +0.009870, -0.008011, +0.000000
+1.899243, +1.324037, +0.442406, +0.009634, -0.007978, +0.000000
+1.898968, +1.322995, +0.441369, +0.009398, -0.007943, +0.000000
+1.898692, +1.321955, +0.440341, +0.009160, -0.007919, +0.000000
+1.898417, +1.320914, +0.439307, +0.008933, -0.007876, +0.000000
+1.898142, +1.319878, +0.438279, +0.008686, -0.007857, +0.000000
+1.897866, +1.318841, +0.437253, +0.008464, -0.007815, +0.000000
+1.897591, +1.317807, +0.436228, +0.008219, -0.007793, +0.000000
+1.897316, +1.316775, +0.435211, +0.007994, -0.007758, +0.000000
+1.897041, +1.315742, +0.434188, +0.007758, -0.007729, +0.000000
+1.896765, +1.314714, +0.433174, +0.007526, -0.007699, +0.000000
+1.896490, +1.313684, +0.432160, +0.007296, -0.007670, +0.000000
+1.896215, +1.312657, +0.431148, +0.007067, -0.007638, +0.000000
+1.895939, +1.311631, +0.430141, +0.006836, -0.007614, +0.000000
+1.895664, +1.310605, +0.429132, +0.006613, -0.007578, +0.000000
+1.895389, +1.309582, +0.428126, +0.006376, -0.007557, +0.000000
+1.895114, +1.308559, +0.427122, +0.006156, -0.007521, +0.000000
+1.894838, +1.307539, +0.426121, +0.005922, -0.007498, +0.000000
+1.894563, +1.306519, +0.425124, +0.005702, -0.007465, +0.000000
+1.894288, +1.305502, +0.424127, +0.005472, -0.007441, +0.000000
+1.894012, +1.304486, +0.423133, +0.005252, -0.007409, +0.000000
+1.893737, +1.303471, +0.422143, +0.005024, -0.007385, +0.000000
+1.893462, +1.302458, +0.421155, +0.004807, -0.007352, +0.000000
